Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
21-05-2022,Ginger,40,48,57,1kg
21-05-2022,Onion Green,35,42,50,1kg
21-05-2022,Green Peas,88,106,125,1kg
21-05-2022,Ivy Gourd,28,34,40,1kg
21-05-2022,Lemon (Lime),129,156,184,1kg
21-05-2022,Mango Raw,26,31,37,1kg
21-05-2022,Mint Leaves,6,7,8,1kg
21-05-2022,Mushroom,73,88,104,1kg
21-05-2022,Mustard Leaves,18,22,26,1kg
21-05-2022,Ladies Finger,36,43,51,1kg
21-05-2022,Pumpkin,22,26,31,1kg
21-05-2022,Radish,21,25,30,1kg
21-05-2022,Ridge Gourd,27,32,38,1kg
21-05-2022,Shallot (Pearl Onion),35,42,50,1kg
21-05-2022,Snake Gourd,23,27,33,1kg
21-05-2022,Sorrel Leaves,13,16,18,1kg
21-05-2022,Spinach,10,12,14,1kg
21-05-2022,Sweet Potato,42,50,59,1kg
20-05-2022,Onion Big,22,26,31,1kg
20-05-2022,Onion Small,28,34,40,1kg
20-05-2022,Tomato,56,67,79,1kg
20-05-2022,Green Chilli,35,42,50,1kg
20-05-2022,Beetroot,27,32,38,1kg
20-05-2022,Potato,24,29,34,1kg
20-05-2022,Raw Banana (Plantain),7,8,10,1kg
20-05-2022,Amaranth Leaves,12,14,17,1kg
20-05-2022,Amla,55,66,78,1kg
20-05-2022,Ash gourd,20,24,28,1kg
20-05-2022,Baby Corn,41,49,58,1kg
20-05-2022,Banana Flower,20,24,28,1kg
20-05-2022,Capsicum,32,39,45,1kg
20-05-2022,Bitter Gourd,29,35,41,1kg
20-05-2022,Bottle Gourd,21,25,30,1kg
20-05-2022,Butter Beans,43,52,61,1kg
20-05-2022,Broad Beans,30,36,43,1kg
20-05-2022,Cabbage,19,23,27,1kg
20-05-2022,Carrot,34,41,48,1kg
20-05-2022,Cauliflower,24,29,34,1kg
20-05-2022,Cluster beans,38,46,54,1kg
20-05-2022,Coconut,16,19,22,1kg
20-05-2022,Colocasia Leaves,16,19,22,1kg
20-05-2022,Colocasia,25,30,35,1kg
20-05-2022,Coriander Leaves,9,10,13,1kg
20-05-2022,Corn,27,32,38,1kg
20-05-2022,Cucumber,18,22,26,1kg
20-05-2022,Curry Leaves,39,47,55,1kg
20-05-2022,Dill Leaves,13,16,18,1kg
20-05-2022,Drumsticks,45,54,64,1kg
20-05-2022,Brinjal,24,29,34,1kg
20-05-2022,Brinjal (Big),23,27,33,1kg
20-05-2022,Elephant Yam,25,30,35,1kg
20-05-2022,Fenugreek Leaves,13,16,18,1kg
20-05-2022,French Beans,43,52,61,1kg
20-05-2022,Garlic,69,83,98,1kg
20-05-2022,Ginger,36,43,51,1kg
20-05-2022,Onion Green,44,53,63,1kg
20-05-2022,Green Peas,46,55,65,1kg
20-05-2022,Ivy Gourd,27,32,38,1kg
20-05-2022,Lemon (Lime),123,148,175,1kg
20-05-2022,Mango Raw,22,26,31,1kg
20-05-2022,Mint Leaves,4,5,6,1kg
20-05-2022,Mushroom,78,94,111,1kg
20-05-2022,Mustard Leaves,14,17,20,1kg
20-05-2022,Ladies Finger,24,29,34,1kg
20-05-2022,Pumpkin,27,32,38,1kg
20-05-2022,Radish,24,29,34,1kg
20-05-2022,Ridge Gourd,28,34,40,1kg
20-05-2022,Shallot (Pearl Onion),32,39,45,1kg
20-05-2022,Snake Gourd,21,25,30,1kg
20-05-2022,Sorrel Leaves,13,16,18,1kg
20-05-2022,Spinach,10,12,14,1kg
20-05-2022,Sweet Potato,41,49,58,1kg
19-05-2022,Onion Big,22,26,31,1kg
19-05-2022,Onion Small,28,34,40,1kg
19-05-2022,Tomato,56,67,79,1kg
19-05-2022,Green Chilli,35,42,50,1kg
19-05-2022,Beetroot,27,32,38,1kg
19-05-2022,Potato,24,29,34,1kg
19-05-2022,Raw Banana (Plantain),7,8,10,1kg
19-05-2022,Amaranth Leaves,12,14,17,1kg
19-05-2022,Amla,55,66,78,1kg
19-05-2022,Ash gourd,20,24,28,1kg
19-05-2022,Baby Corn,41,49,58,1kg
19-05-2022,Banana Flower,20,24,28,1kg
19-05-2022,Capsicum,32,39,45,1kg
19-05-2022,Bitter Gourd,29,35,41,1kg
19-05-2022,Bottle Gourd,21,25,30,1kg
19-05-2022,Butter Beans,43,52,61,1kg
19-05-2022,Broad Beans,30,36,43,1kg
19-05-2022,Cabbage,19,23,27,1kg
19-05-2022,Carrot,34,41,48,1kg
19-05-2022,Cauliflower,24,29,34,1kg
19-05-2022,Cluster beans,38,46,54,1kg
19-05-2022,Coconut,16,19,22,1kg
19-05-2022,Colocasia Leaves,16,19,22,1kg
19-05-2022,Colocasia,25,30,35,1kg
19-05-2022,Coriander Leaves,9,10,13,1kg
19-05-2022,Corn,27,32,38,1kg
19-05-2022,Cucumber,18,22,26,1kg
19-05-2022,Curry Leaves,39,47,55,1kg
19-05-2022,Dill Leaves,13,16,18,1kg
19-05-2022,Drumsticks,45,54,64,1kg
19-05-2022,Brinjal,24,29,34,1kg
19-05-2022,Brinjal (Big),23,27,33,1kg
19-05-2022,Elephant Yam,25,30,35,1kg
19-05-2022,Fenugreek Leaves,13,16,18,1kg
19-05-2022,French Beans,43,52,61,1kg
19-05-2022,Garlic,69,83,98,1kg
19-05-2022,Ginger,36,43,51,1kg
19-05-2022,Onion Green,44,53,63,1kg
19-05-2022,Green Peas,46,55,65,1kg
19-05-2022,Ivy Gourd,27,32,38,1kg
19-05-2022,Lemon (Lime),123,148,175,1kg
19-05-2022,Mango Raw,22,26,31,1kg
19-05-2022,Mint Leaves,4,5,6,1kg
19-05-2022,Mushroom,78,94,111,1kg
19-05-2022,Mustard Leaves,14,17,20,1kg
19-05-2022,Ladies Finger,24,29,34,1kg
19-05-2022,Pumpkin,27,32,38,1kg
19-05-2022,Radish,24,29,34,1kg
19-05-2022,Ridge Gourd,28,34,40,1kg
19-05-2022,Shallot (Pearl Onion),32,39,45,1kg
19-05-2022,Snake Gourd,21,25,30,1kg
19-05-2022,Sorrel Leaves,13,16,18,1kg
19-05-2022,Spinach,10,12,14,1kg
19-05-2022,Sweet Potato,41,49,58,1kg
18-05-2022,Onion Big,22,26,31,1kg
18-05-2022,Onion Small,28,34,40,1kg
18-05-2022,Tomato,56,67,79,1kg
18-05-2022,Green Chilli,35,42,50,1kg
18-05-2022,Beetroot,27,32,38,1kg
18-05-2022,Potato,24,29,34,1kg
18-05-2022,Raw Banana (Plantain),7,8,10,1kg
18-05-2022,Amaranth Leaves,12,14,17,1kg
18-05-2022,Amla,55,66,78,1kg
18-05-2022,Ash gourd,20,24,28,1kg
18-05-2022,Baby Corn,41,49,58,1kg
18-05-2022,Banana Flower,20,24,28,1kg
18-05-2022,Capsicum,32,39,45,1kg
18-05-2022,Bitter Gourd,29,35,41,1kg
18-05-2022,Bottle Gourd,21,25,30,1kg
18-05-2022,Butter Beans,43,52,61,1kg
18-05-2022,Broad Beans,30,36,43,1kg
18-05-2022,Cabbage,19,23,27,1kg
18-05-2022,Carrot,34,41,48,1kg
18-05-2022,Cauliflower,24,29,34,1kg
18-05-2022,Cluster beans,38,46,54,1kg
18-05-2022,Coconut,16,19,22,1kg
18-05-2022,Colocasia Leaves,16,19,22,1kg
18-05-2022,Colocasia,25,30,35,1kg
18-05-2022,Coriander Leaves,9,10,13,1kg
18-05-2022,Corn,27,32,38,1kg
18-05-2022,Cucumber,18,22,26,1kg
18-05-2022,Curry Leaves,39,47,55,1kg
18-05-2022,Dill Leaves,13,16,18,1kg
18-05-2022,Drumsticks,45,54,64,1kg
18-05-2022,Brinjal,24,29,34,1kg
18-05-2022,Brinjal (Big),23,27,33,1kg
18-05-2022,Elephant Yam,25,30,35,1kg
18-05-2022,Fenugreek Leaves,13,16,18,1kg
18-05-2022,French Beans,43,52,61,1kg
18-05-2022,Garlic,69,83,98,1kg
18-05-2022,Ginger,36,43,51,1kg
18-05-2022,Onion Green,44,53,63,1kg
18-05-2022,Green Peas,46,55,65,1kg
18-05-2022,Ivy Gourd,27,32,38,1kg
18-05-2022,Lemon (Lime),123,148,175,1kg
18-05-2022,Mango Raw,22,26,31,1kg
18-05-2022,Mint Leaves,4,5,6,1kg
18-05-2022,Mushroom,78,94,111,1kg
18-05-2022,Mustard Leaves,14,17,20,1kg
18-05-2022,Ladies Finger,24,29,34,1kg
18-05-2022,Pumpkin,27,32,38,1kg
18-05-2022,Radish,24,29,34,1kg
18-05-2022,Ridge Gourd,28,34,40,1kg
18-05-2022,Shallot (Pearl Onion),32,39,45,1kg
18-05-2022,Snake Gourd,21,25,30,1kg
18-05-2022,Sorrel Leaves,13,16,18,1kg
18-05-2022,Spinach,10,12,14,1kg
18-05-2022,Sweet Potato,41,49,58,1kg
17-05-2022,Onion Big,20,24,28,1kg
17-05-2022,Onion Small,24,29,34,1kg
17-05-2022,Tomato,60,72,85,1kg
17-05-2022,Green Chilli,30,36,43,1kg
17-05-2022,Beetroot,28,34,40,1kg
17-05-2022,Potato,27,32,38,1kg
17-05-2022,Raw Banana (Plantain),6,7,8,1kg
17-05-2022,Amaranth Leaves,13,16,18,1kg
17-05-2022,Amla,75,90,107,1kg
17-05-2022,Ash gourd,18,22,26,1kg
17-05-2022,Baby Corn,35,42,50,1kg
17-05-2022,Banana Flower,16,19,22,1kg
17-05-2022,Capsicum,32,39,45,1kg
17-05-2022,Bitter Gourd,27,32,38,1kg
17-05-2022,Bottle Gourd,22,26,31,1kg
17-05-2022,Butter Beans,48,58,68,1kg
17-05-2022,Broad Beans,26,31,37,1kg
17-05-2022,Cabbage,18,22,26,1kg
17-05-2022,Carrot,28,34,40,1kg
17-05-2022,Cauliflower,24,29,34,1kg
17-05-2022,Cluster beans,31,37,44,1kg
17-05-2022,Coconut,19,23,27,1kg
17-05-2022,Colocasia Leaves,13,16,18,1kg
17-05-2022,Colocasia,26,31,37,1kg
17-05-2022,Coriander Leaves,11,13,15,1kg
17-05-2022,Corn,26,31,37,1kg
17-05-2022,Cucumber,13,16,18,1kg
17-05-2022,Curry Leaves,44,53,63,1kg
17-05-2022,Dill Leaves,10,12,14,1kg
17-05-2022,Drumsticks,45,54,64,1kg
17-05-2022,Brinjal,24,29,34,1kg
17-05-2022,Brinjal (Big),24,29,34,1kg
17-05-2022,Elephant Yam,28,34,40,1kg
17-05-2022,Fenugreek Leaves,11,13,15,1kg
17-05-2022,French Beans,33,40,47,1kg
17-05-2022,Garlic,69,83,98,1kg
17-05-2022,Ginger,33,40,47,1kg
17-05-2022,Onion Green,45,54,64,1kg
17-05-2022,Green Peas,49,59,70,1kg
17-05-2022,Ivy Gourd,26,31,37,1kg
17-05-2022,Lemon (Lime),127,153,181,1kg
17-05-2022,Mango Raw,22,26,31,1kg
17-05-2022,Mint Leaves,7,8,10,1kg
17-05-2022,Mushroom,77,93,109,1kg
17-05-2022,Mustard Leaves,18,22,26,1kg
17-05-2022,Ladies Finger,24,29,34,1kg
17-05-2022,Pumpkin,27,32,38,1kg
17-05-2022,Radish,24,29,34,1kg
17-05-2022,Ridge Gourd,22,26,31,1kg
17-05-2022,Shallot (Pearl Onion),36,43,51,1kg
17-05-2022,Snake Gourd,18,22,26,1kg
17-05-2022,Sorrel Leaves,11,13,15,1kg
17-05-2022,Spinach,12,14,17,1kg
17-05-2022,Sweet Potato,45,54,64,1kg
16-05-2022,Onion Big,20,24,28,1kg
16-05-2022,Onion Small,24,29,34,1kg
16-05-2022,Tomato,60,72,85,1kg
16-05-2022,Green Chilli,30,36,43,1kg
16-05-2022,Beetroot,28,34,40,1kg
16-05-2022,Potato,27,32,38,1kg
16-05-2022,Raw Banana (Plantain),6,7,8,1kg
16-05-2022,Amaranth Leaves,13,16,18,1kg
16-05-2022,Amla,75,90,107,1kg
16-05-2022,Ash gourd,18,22,26,1kg
16-05-2022,Baby Corn,35,42,50,1kg
16-05-2022,Banana Flower,16,19,22,1kg
16-05-2022,Capsicum,32,39,45,1kg
16-05-2022,Bitter Gourd,27,32,38,1kg
16-05-2022,Bottle Gourd,22,26,31,1kg
16-05-2022,Butter Beans,48,58,68,1kg
16-05-2022,Broad Beans,26,31,37,1kg
16-05-2022,Cabbage,18,22,26,1kg
16-05-2022,Carrot,28,34,40,1kg
16-05-2022,Cauliflower,24,29,34,1kg
16-05-2022,Cluster beans,31,37,44,1kg
16-05-2022,Coconut,19,23,27,1kg
16-05-2022,Colocasia Leaves,13,16,18,1kg
16-05-2022,Colocasia,26,31,37,1kg
16-05-2022,Coriander Leaves,11,13,15,1kg
16-05-2022,Corn,26,31,37,1kg
16-05-2022,Cucumber,13,16,18,1kg
16-05-2022,Curry Leaves,44,53,63,1kg
16-05-2022,Dill Leaves,10,12,14,1kg
16-05-2022,Drumsticks,45,54,64,1kg
16-05-2022,Brinjal,24,29,34,1kg
16-05-2022,Brinjal (Big),24,29,34,1kg
16-05-2022,Elephant Yam,28,34,40,1kg
16-05-2022,Fenugreek Leaves,11,13,15,1kg
16-05-2022,French Beans,33,40,47,1kg
16-05-2022,Garlic,69,83,98,1kg
16-05-2022,Ginger,33,40,47,1kg
16-05-2022,Onion Green,45,54,64,1kg
16-05-2022,Green Peas,49,59,70,1kg
16-05-2022,Ivy Gourd,26,31,37,1kg
16-05-2022,Lemon (Lime),127,153,181,1kg
16-05-2022,Mango Raw,22,26,31,1kg
16-05-2022,Mint Leaves,7,8,10,1kg
16-05-2022,Mushroom,77,93,109,1kg
16-05-2022,Mustard Leaves,18,22,26,1kg
16-05-2022,Ladies Finger,24,29,34,1kg
16-05-2022,Pumpkin,27,32,38,1kg
16-05-2022,Radish,24,29,34,1kg
16-05-2022,Ridge Gourd,22,26,31,1kg
16-05-2022,Shallot (Pearl Onion),36,43,51,1kg
16-05-2022,Snake Gourd,18,22,26,1kg
16-05-2022,Sorrel Leaves,11,13,15,1kg
16-05-2022,Spinach,12,14,17,1kg
16-05-2022,Sweet Potato,45,54,64,1kg
15-05-2022,Onion Big,20,24,28,1kg
15-05-2022,Onion Small,24,29,34,1kg
15-05-2022,Tomato,60,72,85,1kg
15-05-2022,Green Chilli,30,36,43,1kg
15-05-2022,Beetroot,28,34,40,1kg
15-05-2022,Potato,27,32,38,1kg
15-05-2022,Raw Banana (Plantain),6,7,8,1kg
15-05-2022,Amaranth Leaves,13,16,18,1kg
15-05-2022,Amla,75,90,107,1kg
15-05-2022,Ash gourd,18,22,26,1kg
15-05-2022,Baby Corn,35,42,50,1kg
15-05-2022,Banana Flower,16,19,22,1kg
15-05-2022,Capsicum,32,39,45,1kg
15-05-2022,Bitter Gourd,27,32,38,1kg
15-05-2022,Bottle Gourd,22,26,31,1kg
15-05-2022,Butter Beans,48,58,68,1kg
15-05-2022,Broad Beans,26,31,37,1kg
15-05-2022,Cabbage,18,22,26,1kg
15-05-2022,Carrot,28,34,40,1kg
15-05-2022,Cauliflower,24,29,34,1kg
15-05-2022,Cluster beans,31,37,44,1kg
15-05-2022,Coconut,19,23,27,1kg
15-05-2022,Colocasia Leaves,13,16,18,1kg
15-05-2022,Colocasia,26,31,37,1kg
15-05-2022,Coriander Leaves,11,13,15,1kg
15-05-2022,Corn,26,31,37,1kg
15-05-2022,Cucumber,13,16,18,1kg
15-05-2022,Curry Leaves,44,53,63,1kg
15-05-2022,Dill Leaves,10,12,14,1kg
15-05-2022,Drumsticks,45,54,64,1kg
15-05-2022,Brinjal,24,29,34,1kg
15-05-2022,Brinjal (Big),24,29,34,1kg
15-05-2022,Elephant Yam,28,34,40,1kg
15-05-2022,Fenugreek Leaves,11,13,15,1kg
15-05-2022,French Beans,33,40,47,1kg
15-05-2022,Garlic,69,83,98,1kg
15-05-2022,Ginger,33,40,47,1kg
15-05-2022,Onion Green,45,54,64,1kg
15-05-2022,Green Peas,49,59,70,1kg
15-05-2022,Ivy Gourd,26,31,37,1kg
15-05-2022,Lemon (Lime),127,153,181,1kg
15-05-2022,Mango Raw,22,26,31,1kg
15-05-2022,Mint Leaves,7,8,10,1kg
15-05-2022,Mushroom,77,93,109,1kg
15-05-2022,Mustard Leaves,18,22,26,1kg
15-05-2022,Ladies Finger,24,29,34,1kg
15-05-2022,Pumpkin,27,32,38,1kg
15-05-2022,Radish,24,29,34,1kg
15-05-2022,Ridge Gourd,22,26,31,1kg
15-05-2022,Shallot (Pearl Onion),36,43,51,1kg
15-05-2022,Snake Gourd,18,22,26,1kg
15-05-2022,Sorrel Leaves,11,13,15,1kg
15-05-2022,Spinach,12,14,17,1kg
15-05-2022,Sweet Potato,45,54,64,1kg
14-05-2022,Onion Big,21,25,30,1kg
14-05-2022,Onion Small,26,31,37,1kg
14-05-2022,Tomato,54,65,77,1kg
14-05-2022,Green Chilli,31,37,44,1kg
14-05-2022,Beetroot,28,34,40,1kg
14-05-2022,Potato,24,29,34,1kg
14-05-2022,Raw Banana (Plantain),6,7,8,1kg
14-05-2022,Amaranth Leaves,17,21,24,1kg
14-05-2022,Amla,55,66,78,1kg
14-05-2022,Ash gourd,21,25,30,1kg
14-05-2022,Baby Corn,40,48,57,1kg
14-05-2022,Banana Flower,19,23,27,1kg
14-05-2022,Capsicum,33,40,47,1kg
14-05-2022,Bitter Gourd,26,31,37,1kg
14-05-2022,Bottle Gourd,23,27,33,1kg
14-05-2022,Butter Beans,47,57,67,1kg
14-05-2022,Broad Beans,30,36,43,1kg
14-05-2022,Cabbage,20,24,28,1kg
14-05-2022,Carrot,31,37,44,1kg
14-05-2022,Cauliflower,24,29,34,1kg
14-05-2022,Cluster beans,32,39,45,1kg
14-05-2022,Coconut,15,18,21,1kg
14-05-2022,Colocasia Leaves,15,18,21,1kg
14-05-2022,Colocasia,27,32,38,1kg
14-05-2022,Coriander Leaves,11,13,15,1kg
14-05-2022,Corn,22,26,31,1kg
14-05-2022,Cucumber,15,18,21,1kg
14-05-2022,Curry Leaves,44,53,63,1kg
14-05-2022,Dill Leaves,14,17,20,1kg
14-05-2022,Drumsticks,35,42,50,1kg
14-05-2022,Brinjal,25,30,35,1kg
14-05-2022,Brinjal (Big),28,34,40,1kg
14-05-2022,Elephant Yam,25,30,35,1kg
14-05-2022,Fenugreek Leaves,14,17,20,1kg
14-05-2022,French Beans,34,41,48,1kg
14-05-2022,Garlic,65,79,92,1kg
14-05-2022,Ginger,37,45,52,1kg
14-05-2022,Onion Green,37,45,52,1kg
14-05-2022,Green Peas,50,61,71,1kg
14-05-2022,Ivy Gourd,27,32,38,1kg
14-05-2022,Lemon (Lime),133,161,189,1kg
14-05-2022,Mango Raw,28,34,40,1kg
14-05-2022,Mint Leaves,4,5,6,1kg
14-05-2022,Mushroom,90,109,128,1kg
14-05-2022,Mustard Leaves,16,19,22,1kg
14-05-2022,Ladies Finger,20,24,28,1kg
14-05-2022,Pumpkin,22,26,31,1kg
14-05-2022,Radish,23,27,33,1kg
14-05-2022,Ridge Gourd,25,30,35,1kg
14-05-2022,Shallot (Pearl Onion),35,42,50,1kg
14-05-2022,Snake Gourd,21,25,30,1kg
14-05-2022,Sorrel Leaves,13,16,18,1kg
14-05-2022,Spinach,11,13,15,1kg
14-05-2022,Sweet Potato,39,47,55,1kg
13-05-2022,Onion Big,21,25,30,1kg
13-05-2022,Onion Small,26,31,37,1kg
13-05-2022,Tomato,54,65,77,1kg
13-05-2022,Green Chilli,31,37,44,1kg
13-05-2022,Beetroot,28,34,40,1kg
13-05-2022,Potato,24,29,34,1kg
13-05-2022,Raw Banana (Plantain),6,7,8,1kg
13-05-2022,Amaranth Leaves,17,21,24,1kg
13-05-2022,Amla,55,66,78,1kg
13-05-2022,Ash gourd,21,25,30,1kg
13-05-2022,Baby Corn,40,48,57,1kg
13-05-2022,Banana Flower,19,23,27,1kg
13-05-2022,Capsicum,33,40,47,1kg
13-05-2022,Bitter Gourd,26,31,37,1kg
13-05-2022,Bottle Gourd,23,27,33,1kg
13-05-2022,Butter Beans,47,57,67,1kg
13-05-2022,Broad Beans,30,36,43,1kg
13-05-2022,Cabbage,20,24,28,1kg
13-05-2022,Carrot,31,37,44,1kg
13-05-2022,Cauliflower,24,29,34,1kg
13-05-2022,Cluster beans,32,39,45,1kg
13-05-2022,Coconut,15,18,21,1kg
13-05-2022,Colocasia Leaves,15,18,21,1kg
13-05-2022,Colocasia,27,32,38,1kg
13-05-2022,Coriander Leaves,11,13,15,1kg
13-05-2022,Corn,22,26,31,1kg
13-05-2022,Cucumber,15,18,21,1kg
13-05-2022,Curry Leaves,44,53,63,1kg
13-05-2022,Dill Leaves,14,17,20,1kg
13-05-2022,Drumsticks,35,42,50,1kg
13-05-2022,Brinjal,25,30,35,1kg
13-05-2022,Brinjal (Big),28,34,40,1kg
13-05-2022,Elephant Yam,25,30,35,1kg
13-05-2022,Fenugreek Leaves,14,17,20,1kg
13-05-2022,French Beans,34,41,48,1kg
13-05-2022,Garlic,65,79,92,1kg
13-05-2022,Ginger,37,45,52,1kg
13-05-2022,Onion Green,37,45,52,1kg
13-05-2022,Green Peas,50,61,71,1kg
13-05-2022,Ivy Gourd,27,32,38,1kg
13-05-2022,Lemon (Lime),133,161,189,1kg
13-05-2022,Mango Raw,28,34,40,1kg
13-05-2022,Mint Leaves,4,5,6,1kg
13-05-2022,Mushroom,90,109,128,1kg
13-05-2022,Mustard Leaves,16,19,22,1kg
13-05-2022,Ladies Finger,20,24,28,1kg
13-05-2022,Pumpkin,22,26,31,1kg
13-05-2022,Radish,23,27,33,1kg
13-05-2022,Ridge Gourd,25,30,35,1kg
13-05-2022,Shallot (Pearl Onion),35,42,50,1kg
13-05-2022,Snake Gourd,21,25,30,1kg
13-05-2022,Sorrel Leaves,13,16,18,1kg
13-05-2022,Spinach,11,13,15,1kg
13-05-2022,Sweet Potato,39,47,55,1kg
12-05-2022,Onion Big,21,25,30,1kg
12-05-2022,Onion Small,26,31,37,1kg
12-05-2022,Tomato,54,65,77,1kg
12-05-2022,Green Chilli,31,37,44,1kg
12-05-2022,Beetroot,28,34,40,1kg
12-05-2022,Potato,24,29,34,1kg
12-05-2022,Raw Banana (Plantain),6,7,8,1kg
12-05-2022,Amaranth Leaves,17,21,24,1kg
12-05-2022,Amla,55,66,78,1kg
12-05-2022,Ash gourd,21,25,30,1kg
12-05-2022,Baby Corn,40,48,57,1kg
12-05-2022,Banana Flower,19,23,27,1kg
12-05-2022,Capsicum,33,40,47,1kg
12-05-2022,Bitter Gourd,26,31,37,1kg
12-05-2022,Bottle Gourd,23,27,33,1kg
12-05-2022,Butter Beans,47,57,67,1kg
12-05-2022,Broad Beans,30,36,43,1kg
12-05-2022,Cabbage,20,24,28,1kg
12-05-2022,Carrot,31,37,44,1kg
12-05-2022,Cauliflower,24,29,34,1kg
12-05-2022,Cluster beans,32,39,45,1kg
12-05-2022,Coconut,15,18,21,1kg
12-05-2022,Colocasia Leaves,15,18,21,1kg
12-05-2022,Colocasia,27,32,38,1kg
12-05-2022,Coriander Leaves,11,13,15,1kg
12-05-2022,Corn,22,26,31,1kg
12-05-2022,Cucumber,15,18,21,1kg
12-05-2022,Curry Leaves,44,53,63,1kg
12-05-2022,Dill Leaves,14,17,20,1kg
12-05-2022,Drumsticks,35,42,50,1kg
12-05-2022,Brinjal,25,30,35,1kg
12-05-2022,Brinjal (Big),28,34,40,1kg
12-05-2022,Elephant Yam,25,30,35,1kg
12-05-2022,Fenugreek Leaves,14,17,20,1kg
12-05-2022,French Beans,34,41,48,1kg
12-05-2022,Garlic,65,79,92,1kg
12-05-2022,Ginger,37,45,52,1kg
12-05-2022,Onion Green,37,45,52,1kg
12-05-2022,Green Peas,50,61,71,1kg
12-05-2022,Ivy Gourd,27,32,38,1kg
12-05-2022,Lemon (Lime),133,161,189,1kg
12-05-2022,Mango Raw,28,34,40,1kg
12-05-2022,Mint Leaves,4,5,6,1kg
12-05-2022,Mushroom,90,109,128,1kg
12-05-2022,Mustard Leaves,16,19,22,1kg
12-05-2022,Ladies Finger,20,24,28,1kg
12-05-2022,Pumpkin,22,26,31,1kg
12-05-2022,Radish,23,27,33,1kg
12-05-2022,Ridge Gourd,25,30,35,1kg
12-05-2022,Shallot (Pearl Onion),35,42,50,1kg
12-05-2022,Snake Gourd,21,25,30,1kg
12-05-2022,Sorrel Leaves,13,16,18,1kg
12-05-2022,Spinach,11,13,15,1kg
12-05-2022,Sweet Potato,39,47,55,1kg
11-05-2022,Onion Big,21,25,30,1kg
11-05-2022,Onion Small,26,31,37,1kg
11-05-2022,Tomato,54,65,77,1kg
11-05-2022,Green Chilli,31,37,44,1kg
11-05-2022,Beetroot,28,34,40,1kg
11-05-2022,Potato,24,29,34,1kg
11-05-2022,Raw Banana (Plantain),6,7,8,1kg
11-05-2022,Amaranth Leaves,17,21,24,1kg
11-05-2022,Amla,55,66,78,1kg
11-05-2022,Ash gourd,21,25,30,1kg
11-05-2022,Baby Corn,40,48,57,1kg
11-05-2022,Banana Flower,19,23,27,1kg
11-05-2022,Capsicum,33,40,47,1kg
11-05-2022,Bitter Gourd,26,31,37,1kg
11-05-2022,Bottle Gourd,23,27,33,1kg
11-05-2022,Butter Beans,47,57,67,1kg
11-05-2022,Broad Beans,30,36,43,1kg
11-05-2022,Cabbage,20,24,28,1kg
11-05-2022,Carrot,31,37,44,1kg
11-05-2022,Cauliflower,24,29,34,1kg
11-05-2022,Cluster beans,32,39,45,1kg
11-05-2022,Coconut,15,18,21,1kg
11-05-2022,Colocasia Leaves,15,18,21,1kg
11-05-2022,Colocasia,27,32,38,1kg
11-05-2022,Coriander Leaves,11,13,15,1kg
11-05-2022,Corn,22,26,31,1kg
11-05-2022,Cucumber,15,18,21,1kg
11-05-2022,Curry Leaves,44,53,63,1kg
11-05-2022,Dill Leaves,14,17,20,1kg
11-05-2022,Drumsticks,35,42,50,1kg
11-05-2022,Brinjal,25,30,35,1kg
11-05-2022,Brinjal (Big),28,34,40,1kg
11-05-2022,Elephant Yam,25,30,35,1kg
11-05-2022,Fenugreek Leaves,14,17,20,1kg
11-05-2022,French Beans,34,41,48,1kg
11-05-2022,Garlic,65,79,92,1kg
11-05-2022,Ginger,37,45,52,1kg
11-05-2022,Onion Green,37,45,52,1kg
11-05-2022,Green Peas,50,61,71,1kg
11-05-2022,Ivy Gourd,27,32,38,1kg
11-05-2022,Lemon (Lime),133,161,189,1kg
11-05-2022,Mango Raw,28,34,40,1kg
11-05-2022,Mint Leaves,4,5,6,1kg
11-05-2022,Mushroom,90,109,128,1kg
11-05-2022,Mustard Leaves,16,19,22,1kg
11-05-2022,Ladies Finger,20,24,28,1kg
11-05-2022,Pumpkin,22,26,31,1kg
11-05-2022,Radish,23,27,33,1kg
11-05-2022,Ridge Gourd,25,30,35,1kg
11-05-2022,Shallot (Pearl Onion),35,42,50,1kg
11-05-2022,Snake Gourd,21,25,30,1kg
11-05-2022,Sorrel Leaves,13,16,18,1kg
11-05-2022,Spinach,11,13,15,1kg
11-05-2022,Sweet Potato,39,47,55,1kg
10-05-2022,Onion Big,22,26,31,1kg
10-05-2022,Onion Small,28,34,40,1kg
10-05-2022,Tomato,52,63,74,1kg
10-05-2022,Green Chilli,39,47,55,1kg
10-05-2022,Beetroot,29,35,41,1kg
10-05-2022,Potato,24,29,34,1kg
10-05-2022,Raw Banana (Plantain),8,9,11,1kg
10-05-2022,Amaranth Leaves,14,17,20,1kg
10-05-2022,Amla,55,66,78,1kg
10-05-2022,Ash gourd,22,26,31,1kg
10-05-2022,Baby Corn,39,47,55,1kg
10-05-2022,Banana Flower,20,24,28,1kg
10-05-2022,Capsicum,30,36,43,1kg
10-05-2022,Bitter Gourd,29,35,41,1kg
10-05-2022,Bottle Gourd,22,26,31,1kg
10-05-2022,Butter Beans,46,55,65,1kg
10-05-2022,Broad Beans,32,39,45,1kg
10-05-2022,Cabbage,17,21,24,1kg
10-05-2022,Carrot,32,39,45,1kg
