Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
21-12-2022,Ginger,36,43,51,1kg
21-12-2022,Onion Green,43,52,61,1kg
21-12-2022,Green Peas,85,103,121,1kg
21-12-2022,Ivy Gourd,22,26,31,1kg
21-12-2022,Lemon (Lime),65,79,92,1kg
21-12-2022,Mango Raw,91,110,129,1kg
21-12-2022,Mint Leaves,5,6,7,1kg
21-12-2022,Mushroom,94,113,134,1kg
21-12-2022,Mustard Leaves,15,18,21,1kg
21-12-2022,Ladies Finger,33,40,47,1kg
21-12-2022,Pumpkin,26,31,37,1kg
21-12-2022,Radish,23,27,33,1kg
21-12-2022,Ridge Gourd,25,30,35,1kg
21-12-2022,Shallot (Pearl Onion),36,43,51,1kg
21-12-2022,Snake Gourd,29,35,41,1kg
21-12-2022,Sorrel Leaves,11,13,15,1kg
21-12-2022,Spinach,13,16,18,1kg
21-12-2022,Sweet Potato,37,45,52,1kg
20-12-2022,Onion Big,29,35,41,1kg
20-12-2022,Onion Small,32,39,45,1kg
20-12-2022,Tomato,28,34,40,1kg
20-12-2022,Green Chilli,40,48,57,1kg
20-12-2022,Beetroot,36,43,51,1kg
20-12-2022,Potato,34,41,48,1kg
20-12-2022,Raw Banana (Plantain),8,9,11,1kg
20-12-2022,Amaranth Leaves,10,12,14,1kg
20-12-2022,Amla,55,66,78,1kg
20-12-2022,Ash gourd,28,34,40,1kg
20-12-2022,Baby Corn,72,87,102,1kg
20-12-2022,Banana Flower,18,22,26,1kg
20-12-2022,Capsicum,38,46,54,1kg
20-12-2022,Bitter Gourd,29,35,41,1kg
20-12-2022,Bottle Gourd,23,27,33,1kg
20-12-2022,Butter Beans,81,98,115,1kg
20-12-2022,Broad Beans,34,41,48,1kg
20-12-2022,Cabbage,26,31,37,1kg
20-12-2022,Carrot,39,47,55,1kg
20-12-2022,Cauliflower,24,29,34,1kg
20-12-2022,Cluster beans,41,49,58,1kg
20-12-2022,Coconut,29,35,41,1kg
20-12-2022,Colocasia Leaves,13,16,18,1kg
20-12-2022,Colocasia,23,27,33,1kg
20-12-2022,Coriander Leaves,8,9,11,1kg
20-12-2022,Corn,26,31,37,1kg
20-12-2022,Cucumber,20,24,28,1kg
20-12-2022,Curry Leaves,25,30,35,1kg
20-12-2022,Dill Leaves,11,13,15,1kg
20-12-2022,Drumsticks,80,97,114,1kg
20-12-2022,Brinjal,19,23,27,1kg
20-12-2022,Brinjal (Big),27,32,38,1kg
20-12-2022,Elephant Yam,27,32,38,1kg
20-12-2022,Fenugreek Leaves,9,10,13,1kg
20-12-2022,French Beans,27,32,38,1kg
20-12-2022,Garlic,47,57,67,1kg
20-12-2022,Ginger,36,43,51,1kg
20-12-2022,Onion Green,43,52,61,1kg
20-12-2022,Green Peas,85,103,121,1kg
20-12-2022,Ivy Gourd,22,26,31,1kg
20-12-2022,Lemon (Lime),65,79,92,1kg
20-12-2022,Mango Raw,91,110,129,1kg
20-12-2022,Mint Leaves,5,6,7,1kg
20-12-2022,Mushroom,94,113,134,1kg
20-12-2022,Mustard Leaves,15,18,21,1kg
20-12-2022,Ladies Finger,33,40,47,1kg
20-12-2022,Pumpkin,26,31,37,1kg
20-12-2022,Radish,23,27,33,1kg
20-12-2022,Ridge Gourd,25,30,35,1kg
20-12-2022,Shallot (Pearl Onion),36,43,51,1kg
20-12-2022,Snake Gourd,29,35,41,1kg
20-12-2022,Sorrel Leaves,11,13,15,1kg
20-12-2022,Spinach,13,16,18,1kg
20-12-2022,Sweet Potato,37,45,52,1kg
19-12-2022,Onion Big,29,35,41,1kg
19-12-2022,Onion Small,32,39,45,1kg
19-12-2022,Tomato,28,34,40,1kg
19-12-2022,Green Chilli,40,48,57,1kg
19-12-2022,Beetroot,36,43,51,1kg
19-12-2022,Potato,34,41,48,1kg
19-12-2022,Raw Banana (Plantain),8,9,11,1kg
19-12-2022,Amaranth Leaves,10,12,14,1kg
19-12-2022,Amla,55,66,78,1kg
19-12-2022,Ash gourd,28,34,40,1kg
19-12-2022,Baby Corn,72,87,102,1kg
19-12-2022,Banana Flower,18,22,26,1kg
19-12-2022,Capsicum,38,46,54,1kg
19-12-2022,Bitter Gourd,29,35,41,1kg
19-12-2022,Bottle Gourd,23,27,33,1kg
19-12-2022,Butter Beans,81,98,115,1kg
19-12-2022,Broad Beans,34,41,48,1kg
19-12-2022,Cabbage,26,31,37,1kg
19-12-2022,Carrot,39,47,55,1kg
19-12-2022,Cauliflower,24,29,34,1kg
19-12-2022,Cluster beans,41,49,58,1kg
19-12-2022,Coconut,29,35,41,1kg
19-12-2022,Colocasia Leaves,13,16,18,1kg
19-12-2022,Colocasia,23,27,33,1kg
19-12-2022,Coriander Leaves,8,9,11,1kg
19-12-2022,Corn,26,31,37,1kg
19-12-2022,Cucumber,20,24,28,1kg
19-12-2022,Curry Leaves,25,30,35,1kg
19-12-2022,Dill Leaves,11,13,15,1kg
19-12-2022,Drumsticks,80,97,114,1kg
19-12-2022,Brinjal,19,23,27,1kg
19-12-2022,Brinjal (Big),27,32,38,1kg
19-12-2022,Elephant Yam,27,32,38,1kg
19-12-2022,Fenugreek Leaves,9,10,13,1kg
19-12-2022,French Beans,27,32,38,1kg
19-12-2022,Garlic,47,57,67,1kg
19-12-2022,Ginger,36,43,51,1kg
19-12-2022,Onion Green,43,52,61,1kg
19-12-2022,Green Peas,85,103,121,1kg
19-12-2022,Ivy Gourd,22,26,31,1kg
19-12-2022,Lemon (Lime),65,79,92,1kg
19-12-2022,Mango Raw,91,110,129,1kg
19-12-2022,Mint Leaves,5,6,7,1kg
19-12-2022,Mushroom,94,113,134,1kg
19-12-2022,Mustard Leaves,15,18,21,1kg
19-12-2022,Ladies Finger,33,40,47,1kg
19-12-2022,Pumpkin,26,31,37,1kg
19-12-2022,Radish,23,27,33,1kg
19-12-2022,Ridge Gourd,25,30,35,1kg
19-12-2022,Shallot (Pearl Onion),36,43,51,1kg
19-12-2022,Snake Gourd,29,35,41,1kg
19-12-2022,Sorrel Leaves,11,13,15,1kg
19-12-2022,Spinach,13,16,18,1kg
19-12-2022,Sweet Potato,37,45,52,1kg
18-12-2022,Onion Big,29,35,41,1kg
18-12-2022,Onion Small,32,39,45,1kg
18-12-2022,Tomato,28,34,40,1kg
18-12-2022,Green Chilli,40,48,57,1kg
18-12-2022,Beetroot,36,43,51,1kg
18-12-2022,Potato,34,41,48,1kg
18-12-2022,Raw Banana (Plantain),8,9,11,1kg
18-12-2022,Amaranth Leaves,10,12,14,1kg
18-12-2022,Amla,55,66,78,1kg
18-12-2022,Ash gourd,28,34,40,1kg
18-12-2022,Baby Corn,72,87,102,1kg
18-12-2022,Banana Flower,18,22,26,1kg
18-12-2022,Capsicum,38,46,54,1kg
18-12-2022,Bitter Gourd,29,35,41,1kg
18-12-2022,Bottle Gourd,23,27,33,1kg
18-12-2022,Butter Beans,81,98,115,1kg
18-12-2022,Broad Beans,34,41,48,1kg
18-12-2022,Cabbage,26,31,37,1kg
18-12-2022,Carrot,39,47,55,1kg
18-12-2022,Cauliflower,24,29,34,1kg
18-12-2022,Cluster beans,41,49,58,1kg
18-12-2022,Coconut,29,35,41,1kg
18-12-2022,Colocasia Leaves,13,16,18,1kg
18-12-2022,Colocasia,23,27,33,1kg
18-12-2022,Coriander Leaves,8,9,11,1kg
18-12-2022,Corn,26,31,37,1kg
18-12-2022,Cucumber,20,24,28,1kg
18-12-2022,Curry Leaves,25,30,35,1kg
18-12-2022,Dill Leaves,11,13,15,1kg
18-12-2022,Drumsticks,80,97,114,1kg
18-12-2022,Brinjal,19,23,27,1kg
18-12-2022,Brinjal (Big),27,32,38,1kg
18-12-2022,Elephant Yam,27,32,38,1kg
18-12-2022,Fenugreek Leaves,9,10,13,1kg
18-12-2022,French Beans,27,32,38,1kg
18-12-2022,Garlic,47,57,67,1kg
18-12-2022,Ginger,36,43,51,1kg
18-12-2022,Onion Green,43,52,61,1kg
18-12-2022,Green Peas,85,103,121,1kg
18-12-2022,Ivy Gourd,22,26,31,1kg
18-12-2022,Lemon (Lime),65,79,92,1kg
18-12-2022,Mango Raw,91,110,129,1kg
18-12-2022,Mint Leaves,5,6,7,1kg
18-12-2022,Mushroom,94,113,134,1kg
18-12-2022,Mustard Leaves,15,18,21,1kg
18-12-2022,Ladies Finger,33,40,47,1kg
18-12-2022,Pumpkin,26,31,37,1kg
18-12-2022,Radish,23,27,33,1kg
18-12-2022,Ridge Gourd,25,30,35,1kg
18-12-2022,Shallot (Pearl Onion),36,43,51,1kg
18-12-2022,Snake Gourd,29,35,41,1kg
18-12-2022,Sorrel Leaves,11,13,15,1kg
18-12-2022,Spinach,13,16,18,1kg
18-12-2022,Sweet Potato,37,45,52,1kg
17-12-2022,Onion Big,27,32,38,1kg
17-12-2022,Onion Small,71,86,101,1kg
17-12-2022,Tomato,16,19,22,1kg
17-12-2022,Green Chilli,35,42,50,1kg
17-12-2022,Beetroot,34,41,48,1kg
17-12-2022,Potato,34,41,48,1kg
17-12-2022,Raw Banana (Plantain),10,12,14,1kg
17-12-2022,Amaranth Leaves,10,12,14,1kg
17-12-2022,Amla,65,79,92,1kg
17-12-2022,Ash gourd,26,31,37,1kg
17-12-2022,Baby Corn,69,83,98,1kg
17-12-2022,Banana Flower,15,18,21,1kg
17-12-2022,Capsicum,44,53,63,1kg
17-12-2022,Bitter Gourd,31,37,44,1kg
17-12-2022,Bottle Gourd,22,26,31,1kg
17-12-2022,Butter Beans,79,95,112,1kg
17-12-2022,Broad Beans,40,48,57,1kg
17-12-2022,Cabbage,23,27,33,1kg
17-12-2022,Carrot,37,45,52,1kg
17-12-2022,Cauliflower,28,34,40,1kg
17-12-2022,Cluster beans,44,53,63,1kg
17-12-2022,Coconut,29,35,41,1kg
17-12-2022,Colocasia Leaves,12,14,17,1kg
17-12-2022,Colocasia,24,29,34,1kg
17-12-2022,Coriander Leaves,10,12,14,1kg
17-12-2022,Corn,24,29,34,1kg
17-12-2022,Cucumber,20,24,28,1kg
17-12-2022,Curry Leaves,30,36,43,1kg
17-12-2022,Dill Leaves,15,18,21,1kg
17-12-2022,Drumsticks,70,85,100,1kg
17-12-2022,Brinjal,17,21,24,1kg
17-12-2022,Brinjal (Big),27,32,38,1kg
17-12-2022,Elephant Yam,26,31,37,1kg
17-12-2022,Fenugreek Leaves,9,10,13,1kg
17-12-2022,French Beans,22,26,31,1kg
17-12-2022,Garlic,41,49,58,1kg
17-12-2022,Ginger,44,53,63,1kg
17-12-2022,Onion Green,37,45,52,1kg
17-12-2022,Green Peas,78,94,111,1kg
17-12-2022,Ivy Gourd,24,29,34,1kg
17-12-2022,Lemon (Lime),65,79,92,1kg
17-12-2022,Mango Raw,85,103,121,1kg
17-12-2022,Mint Leaves,4,5,6,1kg
17-12-2022,Mushroom,78,94,111,1kg
17-12-2022,Mustard Leaves,17,21,24,1kg
17-12-2022,Ladies Finger,27,32,38,1kg
17-12-2022,Pumpkin,29,35,41,1kg
17-12-2022,Radish,20,24,28,1kg
17-12-2022,Ridge Gourd,27,32,38,1kg
17-12-2022,Shallot (Pearl Onion),33,40,47,1kg
17-12-2022,Snake Gourd,28,34,40,1kg
17-12-2022,Sorrel Leaves,12,14,17,1kg
17-12-2022,Spinach,13,16,18,1kg
17-12-2022,Sweet Potato,37,45,52,1kg
16-12-2022,Onion Big,27,32,38,1kg
16-12-2022,Onion Small,71,86,101,1kg
16-12-2022,Tomato,16,19,22,1kg
16-12-2022,Green Chilli,35,42,50,1kg
16-12-2022,Beetroot,34,41,48,1kg
16-12-2022,Potato,34,41,48,1kg
16-12-2022,Raw Banana (Plantain),10,12,14,1kg
16-12-2022,Amaranth Leaves,10,12,14,1kg
16-12-2022,Amla,65,79,92,1kg
16-12-2022,Ash gourd,26,31,37,1kg
16-12-2022,Baby Corn,69,83,98,1kg
16-12-2022,Banana Flower,15,18,21,1kg
16-12-2022,Capsicum,44,53,63,1kg
16-12-2022,Bitter Gourd,31,37,44,1kg
16-12-2022,Bottle Gourd,22,26,31,1kg
16-12-2022,Butter Beans,79,95,112,1kg
16-12-2022,Broad Beans,40,48,57,1kg
16-12-2022,Cabbage,23,27,33,1kg
16-12-2022,Carrot,37,45,52,1kg
16-12-2022,Cauliflower,28,34,40,1kg
16-12-2022,Cluster beans,44,53,63,1kg
16-12-2022,Coconut,29,35,41,1kg
16-12-2022,Colocasia Leaves,12,14,17,1kg
16-12-2022,Colocasia,24,29,34,1kg
16-12-2022,Coriander Leaves,10,12,14,1kg
16-12-2022,Corn,24,29,34,1kg
16-12-2022,Cucumber,20,24,28,1kg
16-12-2022,Curry Leaves,30,36,43,1kg
16-12-2022,Dill Leaves,15,18,21,1kg
16-12-2022,Drumsticks,70,85,100,1kg
16-12-2022,Brinjal,17,21,24,1kg
16-12-2022,Brinjal (Big),27,32,38,1kg
16-12-2022,Elephant Yam,26,31,37,1kg
16-12-2022,Fenugreek Leaves,9,10,13,1kg
16-12-2022,French Beans,22,26,31,1kg
16-12-2022,Garlic,41,49,58,1kg
16-12-2022,Ginger,44,53,63,1kg
16-12-2022,Onion Green,37,45,52,1kg
16-12-2022,Green Peas,78,94,111,1kg
16-12-2022,Ivy Gourd,24,29,34,1kg
16-12-2022,Lemon (Lime),65,79,92,1kg
16-12-2022,Mango Raw,85,103,121,1kg
16-12-2022,Mint Leaves,4,5,6,1kg
16-12-2022,Mushroom,78,94,111,1kg
16-12-2022,Mustard Leaves,17,21,24,1kg
16-12-2022,Ladies Finger,27,32,38,1kg
16-12-2022,Pumpkin,29,35,41,1kg
16-12-2022,Radish,20,24,28,1kg
16-12-2022,Ridge Gourd,27,32,38,1kg
16-12-2022,Shallot (Pearl Onion),33,40,47,1kg
16-12-2022,Snake Gourd,28,34,40,1kg
16-12-2022,Sorrel Leaves,12,14,17,1kg
16-12-2022,Spinach,13,16,18,1kg
16-12-2022,Sweet Potato,37,45,52,1kg
15-12-2022,Onion Big,27,32,38,1kg
15-12-2022,Onion Small,71,86,101,1kg
15-12-2022,Tomato,16,19,22,1kg
15-12-2022,Green Chilli,35,42,50,1kg
15-12-2022,Beetroot,34,41,48,1kg
15-12-2022,Potato,34,41,48,1kg
15-12-2022,Raw Banana (Plantain),10,12,14,1kg
15-12-2022,Amaranth Leaves,10,12,14,1kg
15-12-2022,Amla,65,79,92,1kg
15-12-2022,Ash gourd,26,31,37,1kg
15-12-2022,Baby Corn,69,83,98,1kg
15-12-2022,Banana Flower,15,18,21,1kg
15-12-2022,Capsicum,44,53,63,1kg
15-12-2022,Bitter Gourd,31,37,44,1kg
15-12-2022,Bottle Gourd,22,26,31,1kg
15-12-2022,Butter Beans,79,95,112,1kg
15-12-2022,Broad Beans,40,48,57,1kg
15-12-2022,Cabbage,23,27,33,1kg
15-12-2022,Carrot,37,45,52,1kg
15-12-2022,Cauliflower,28,34,40,1kg
15-12-2022,Cluster beans,44,53,63,1kg
15-12-2022,Coconut,29,35,41,1kg
15-12-2022,Colocasia Leaves,12,14,17,1kg
15-12-2022,Colocasia,24,29,34,1kg
15-12-2022,Coriander Leaves,10,12,14,1kg
15-12-2022,Corn,24,29,34,1kg
15-12-2022,Cucumber,20,24,28,1kg
15-12-2022,Curry Leaves,30,36,43,1kg
15-12-2022,Dill Leaves,15,18,21,1kg
15-12-2022,Drumsticks,70,85,100,1kg
15-12-2022,Brinjal,17,21,24,1kg
15-12-2022,Brinjal (Big),27,32,38,1kg
15-12-2022,Elephant Yam,26,31,37,1kg
15-12-2022,Fenugreek Leaves,9,10,13,1kg
15-12-2022,French Beans,22,26,31,1kg
15-12-2022,Garlic,41,49,58,1kg
15-12-2022,Ginger,44,53,63,1kg
15-12-2022,Onion Green,37,45,52,1kg
15-12-2022,Green Peas,78,94,111,1kg
15-12-2022,Ivy Gourd,24,29,34,1kg
15-12-2022,Lemon (Lime),65,79,92,1kg
15-12-2022,Mango Raw,85,103,121,1kg
15-12-2022,Mint Leaves,4,5,6,1kg
15-12-2022,Mushroom,78,94,111,1kg
15-12-2022,Mustard Leaves,17,21,24,1kg
15-12-2022,Ladies Finger,27,32,38,1kg
15-12-2022,Pumpkin,29,35,41,1kg
15-12-2022,Radish,20,24,28,1kg
15-12-2022,Ridge Gourd,27,32,38,1kg
15-12-2022,Shallot (Pearl Onion),33,40,47,1kg
15-12-2022,Snake Gourd,28,34,40,1kg
15-12-2022,Sorrel Leaves,12,14,17,1kg
15-12-2022,Spinach,13,16,18,1kg
15-12-2022,Sweet Potato,37,45,52,1kg
14-12-2022,Onion Big,27,32,38,1kg
14-12-2022,Onion Small,71,86,101,1kg
14-12-2022,Tomato,16,19,22,1kg
14-12-2022,Green Chilli,35,42,50,1kg
14-12-2022,Beetroot,34,41,48,1kg
14-12-2022,Potato,34,41,48,1kg
14-12-2022,Raw Banana (Plantain),10,12,14,1kg
14-12-2022,Amaranth Leaves,10,12,14,1kg
14-12-2022,Amla,65,79,92,1kg
14-12-2022,Ash gourd,26,31,37,1kg
14-12-2022,Baby Corn,69,83,98,1kg
14-12-2022,Banana Flower,15,18,21,1kg
14-12-2022,Capsicum,44,53,63,1kg
14-12-2022,Bitter Gourd,31,37,44,1kg
14-12-2022,Bottle Gourd,22,26,31,1kg
14-12-2022,Butter Beans,79,95,112,1kg
14-12-2022,Broad Beans,40,48,57,1kg
14-12-2022,Cabbage,23,27,33,1kg
14-12-2022,Carrot,37,45,52,1kg
14-12-2022,Cauliflower,28,34,40,1kg
14-12-2022,Cluster beans,44,53,63,1kg
14-12-2022,Coconut,29,35,41,1kg
14-12-2022,Colocasia Leaves,12,14,17,1kg
14-12-2022,Colocasia,24,29,34,1kg
14-12-2022,Coriander Leaves,10,12,14,1kg
14-12-2022,Corn,24,29,34,1kg
14-12-2022,Cucumber,20,24,28,1kg
14-12-2022,Curry Leaves,30,36,43,1kg
14-12-2022,Dill Leaves,15,18,21,1kg
14-12-2022,Drumsticks,70,85,100,1kg
14-12-2022,Brinjal,17,21,24,1kg
14-12-2022,Brinjal (Big),27,32,38,1kg
14-12-2022,Elephant Yam,26,31,37,1kg
14-12-2022,Fenugreek Leaves,9,10,13,1kg
14-12-2022,French Beans,22,26,31,1kg
14-12-2022,Garlic,41,49,58,1kg
14-12-2022,Ginger,44,53,63,1kg
14-12-2022,Onion Green,37,45,52,1kg
14-12-2022,Green Peas,78,94,111,1kg
14-12-2022,Ivy Gourd,24,29,34,1kg
14-12-2022,Lemon (Lime),65,79,92,1kg
14-12-2022,Mango Raw,85,103,121,1kg
14-12-2022,Mint Leaves,4,5,6,1kg
14-12-2022,Mushroom,78,94,111,1kg
14-12-2022,Mustard Leaves,17,21,24,1kg
14-12-2022,Ladies Finger,27,32,38,1kg
14-12-2022,Pumpkin,29,35,41,1kg
14-12-2022,Radish,20,24,28,1kg
14-12-2022,Ridge Gourd,27,32,38,1kg
14-12-2022,Shallot (Pearl Onion),33,40,47,1kg
14-12-2022,Snake Gourd,28,34,40,1kg
14-12-2022,Sorrel Leaves,12,14,17,1kg
14-12-2022,Spinach,13,16,18,1kg
14-12-2022,Sweet Potato,37,45,52,1kg
13-12-2022,Onion Big,25,30,35,1kg
13-12-2022,Onion Small,70,85,100,1kg
13-12-2022,Tomato,18,22,26,1kg
13-12-2022,Green Chilli,33,40,47,1kg
13-12-2022,Beetroot,34,41,48,1kg
13-12-2022,Potato,32,39,45,1kg
13-12-2022,Raw Banana (Plantain),9,10,13,1kg
13-12-2022,Amaranth Leaves,9,10,13,1kg
13-12-2022,Amla,65,79,92,1kg
13-12-2022,Ash gourd,28,34,40,1kg
13-12-2022,Baby Corn,70,85,100,1kg
13-12-2022,Banana Flower,14,17,20,1kg
13-12-2022,Capsicum,38,46,54,1kg
13-12-2022,Bitter Gourd,26,31,37,1kg
13-12-2022,Bottle Gourd,23,27,33,1kg
13-12-2022,Butter Beans,81,98,115,1kg
13-12-2022,Broad Beans,38,46,54,1kg
13-12-2022,Cabbage,27,32,38,1kg
13-12-2022,Carrot,38,46,54,1kg
13-12-2022,Cauliflower,25,30,35,1kg
13-12-2022,Cluster beans,44,53,63,1kg
13-12-2022,Coconut,33,40,47,1kg
13-12-2022,Colocasia Leaves,10,12,14,1kg
13-12-2022,Colocasia,24,29,34,1kg
13-12-2022,Coriander Leaves,8,9,11,1kg
13-12-2022,Corn,25,30,35,1kg
13-12-2022,Cucumber,20,24,28,1kg
13-12-2022,Curry Leaves,28,34,40,1kg
13-12-2022,Dill Leaves,12,14,17,1kg
13-12-2022,Drumsticks,90,109,128,1kg
13-12-2022,Brinjal,24,29,34,1kg
13-12-2022,Brinjal (Big),28,34,40,1kg
13-12-2022,Elephant Yam,29,35,41,1kg
13-12-2022,Fenugreek Leaves,8,9,11,1kg
13-12-2022,French Beans,24,29,34,1kg
13-12-2022,Garlic,41,49,58,1kg
13-12-2022,Ginger,41,49,58,1kg
13-12-2022,Onion Green,42,50,59,1kg
13-12-2022,Green Peas,81,98,115,1kg
13-12-2022,Ivy Gourd,26,31,37,1kg
13-12-2022,Lemon (Lime),54,65,77,1kg
13-12-2022,Mango Raw,97,117,138,1kg
13-12-2022,Mint Leaves,7,8,10,1kg
13-12-2022,Mushroom,89,107,127,1kg
13-12-2022,Mustard Leaves,14,17,20,1kg
13-12-2022,Ladies Finger,32,39,45,1kg
13-12-2022,Pumpkin,25,30,35,1kg
13-12-2022,Radish,23,27,33,1kg
13-12-2022,Ridge Gourd,28,34,40,1kg
13-12-2022,Shallot (Pearl Onion),37,45,52,1kg
13-12-2022,Snake Gourd,31,37,44,1kg
13-12-2022,Sorrel Leaves,11,13,15,1kg
13-12-2022,Spinach,15,18,21,1kg
13-12-2022,Sweet Potato,38,46,54,1kg
12-12-2022,Onion Big,25,30,35,1kg
12-12-2022,Onion Small,70,85,100,1kg
12-12-2022,Tomato,18,22,26,1kg
12-12-2022,Green Chilli,33,40,47,1kg
12-12-2022,Beetroot,34,41,48,1kg
12-12-2022,Potato,32,39,45,1kg
12-12-2022,Raw Banana (Plantain),9,10,13,1kg
12-12-2022,Amaranth Leaves,9,10,13,1kg
12-12-2022,Amla,65,79,92,1kg
12-12-2022,Ash gourd,28,34,40,1kg
12-12-2022,Baby Corn,70,85,100,1kg
12-12-2022,Banana Flower,14,17,20,1kg
12-12-2022,Capsicum,38,46,54,1kg
12-12-2022,Bitter Gourd,26,31,37,1kg
12-12-2022,Bottle Gourd,23,27,33,1kg
12-12-2022,Butter Beans,81,98,115,1kg
12-12-2022,Broad Beans,38,46,54,1kg
12-12-2022,Cabbage,27,32,38,1kg
12-12-2022,Carrot,38,46,54,1kg
12-12-2022,Cauliflower,25,30,35,1kg
12-12-2022,Cluster beans,44,53,63,1kg
12-12-2022,Coconut,33,40,47,1kg
12-12-2022,Colocasia Leaves,10,12,14,1kg
12-12-2022,Colocasia,24,29,34,1kg
12-12-2022,Coriander Leaves,8,9,11,1kg
12-12-2022,Corn,25,30,35,1kg
12-12-2022,Cucumber,20,24,28,1kg
12-12-2022,Curry Leaves,28,34,40,1kg
12-12-2022,Dill Leaves,12,14,17,1kg
12-12-2022,Drumsticks,90,109,128,1kg
12-12-2022,Brinjal,24,29,34,1kg
12-12-2022,Brinjal (Big),28,34,40,1kg
12-12-2022,Elephant Yam,29,35,41,1kg
12-12-2022,Fenugreek Leaves,8,9,11,1kg
12-12-2022,French Beans,24,29,34,1kg
12-12-2022,Garlic,41,49,58,1kg
12-12-2022,Ginger,41,49,58,1kg
12-12-2022,Onion Green,42,50,59,1kg
12-12-2022,Green Peas,81,98,115,1kg
12-12-2022,Ivy Gourd,26,31,37,1kg
12-12-2022,Lemon (Lime),54,65,77,1kg
12-12-2022,Mango Raw,97,117,138,1kg
12-12-2022,Mint Leaves,7,8,10,1kg
12-12-2022,Mushroom,89,107,127,1kg
12-12-2022,Mustard Leaves,14,17,20,1kg
12-12-2022,Ladies Finger,32,39,45,1kg
12-12-2022,Pumpkin,25,30,35,1kg
12-12-2022,Radish,23,27,33,1kg
12-12-2022,Ridge Gourd,28,34,40,1kg
12-12-2022,Shallot (Pearl Onion),37,45,52,1kg
12-12-2022,Snake Gourd,31,37,44,1kg
12-12-2022,Sorrel Leaves,11,13,15,1kg
12-12-2022,Spinach,15,18,21,1kg
12-12-2022,Sweet Potato,38,46,54,1kg
11-12-2022,Onion Big,25,30,35,1kg
11-12-2022,Onion Small,70,85,100,1kg
11-12-2022,Tomato,18,22,26,1kg
11-12-2022,Green Chilli,33,40,47,1kg
11-12-2022,Beetroot,34,41,48,1kg
11-12-2022,Potato,32,39,45,1kg
11-12-2022,Raw Banana (Plantain),9,10,13,1kg
11-12-2022,Amaranth Leaves,9,10,13,1kg
11-12-2022,Amla,65,79,92,1kg
11-12-2022,Ash gourd,28,34,40,1kg
11-12-2022,Baby Corn,70,85,100,1kg
11-12-2022,Banana Flower,14,17,20,1kg
11-12-2022,Capsicum,38,46,54,1kg
11-12-2022,Bitter Gourd,26,31,37,1kg
11-12-2022,Bottle Gourd,23,27,33,1kg
11-12-2022,Butter Beans,81,98,115,1kg
11-12-2022,Broad Beans,38,46,54,1kg
11-12-2022,Cabbage,27,32,38,1kg
11-12-2022,Carrot,38,46,54,1kg
11-12-2022,Cauliflower,25,30,35,1kg
11-12-2022,Cluster beans,44,53,63,1kg
11-12-2022,Coconut,33,40,47,1kg
11-12-2022,Colocasia Leaves,10,12,14,1kg
11-12-2022,Colocasia,24,29,34,1kg
11-12-2022,Coriander Leaves,8,9,11,1kg
11-12-2022,Corn,25,30,35,1kg
11-12-2022,Cucumber,20,24,28,1kg
11-12-2022,Curry Leaves,28,34,40,1kg
11-12-2022,Dill Leaves,12,14,17,1kg
11-12-2022,Drumsticks,90,109,128,1kg
11-12-2022,Brinjal,24,29,34,1kg
11-12-2022,Brinjal (Big),28,34,40,1kg
11-12-2022,Elephant Yam,29,35,41,1kg
11-12-2022,Fenugreek Leaves,8,9,11,1kg
11-12-2022,French Beans,24,29,34,1kg
11-12-2022,Garlic,41,49,58,1kg
11-12-2022,Ginger,41,49,58,1kg
11-12-2022,Onion Green,42,50,59,1kg
11-12-2022,Green Peas,81,98,115,1kg
11-12-2022,Ivy Gourd,26,31,37,1kg
11-12-2022,Lemon (Lime),54,65,77,1kg
11-12-2022,Mango Raw,97,117,138,1kg
11-12-2022,Mint Leaves,7,8,10,1kg
11-12-2022,Mushroom,89,107,127,1kg
11-12-2022,Mustard Leaves,14,17,20,1kg
11-12-2022,Ladies Finger,32,39,45,1kg
11-12-2022,Pumpkin,25,30,35,1kg
11-12-2022,Radish,23,27,33,1kg
11-12-2022,Ridge Gourd,28,34,40,1kg
11-12-2022,Shallot (Pearl Onion),37,45,52,1kg
11-12-2022,Snake Gourd,31,37,44,1kg
11-12-2022,Sorrel Leaves,11,13,15,1kg
11-12-2022,Spinach,15,18,21,1kg
11-12-2022,Sweet Potato,38,46,54,1kg
10-12-2022,Onion Big,25,30,35,1kg
10-12-2022,Onion Small,70,85,100,1kg
10-12-2022,Tomato,18,22,26,1kg
10-12-2022,Green Chilli,33,40,47,1kg
10-12-2022,Beetroot,34,41,48,1kg
10-12-2022,Potato,32,39,45,1kg
10-12-2022,Raw Banana (Plantain),9,10,13,1kg
10-12-2022,Amaranth Leaves,9,10,13,1kg
10-12-2022,Amla,65,79,92,1kg
10-12-2022,Ash gourd,28,34,40,1kg
10-12-2022,Baby Corn,70,85,100,1kg
10-12-2022,Banana Flower,14,17,20,1kg
10-12-2022,Capsicum,38,46,54,1kg
10-12-2022,Bitter Gourd,26,31,37,1kg
10-12-2022,Bottle Gourd,23,27,33,1kg
10-12-2022,Butter Beans,81,98,115,1kg
10-12-2022,Broad Beans,38,46,54,1kg
10-12-2022,Cabbage,27,32,38,1kg
10-12-2022,Carrot,38,46,54,1kg
